4232,749,188,154,335,81,16880,2930,115,37,178,16,16,155
5125,249,175,175,253,204,17897,1019,126,53,86,181,20,155
8028,365,77,121,226,425,23284,1751,0,29,42,343,26,155
6667,6344,164,259,289,0,20527,15148,148,118,40,0,21,155
7945,3549,10,287,354,4,13259,5577,82,185,109,42,37,155
13226,776,190,89,238,408,32247,2191,94,51,29,388,28,155
6474,1364,145,250,154,0,20554,3120,58,177,10,0,21,155
7129,355,362,145,274,155,20801,1419,298,68,24,191,24,156
6104,714,205,235,243,258,18202,2140,131,126,32,279,19,156
7419,5345,344,202,610,258,23843,12594,229,129,383,287,21,156
4938,2306,4875,497,538,292,13404,5591,5945,529,399,323,22,156
7089,533,199,155,326,360,23162,3223,112,170,86,440,21,156
4454,254,8111,646,715,0,15316,1623,10872,724,601,0,18,156
6944,267,288,1,424,87,19649,3268,303,20,294,73,21,156
6220,300,199,149,390,251,19965,1568,221,31,247,378,21,156
13723,643,194,77,165,189,32186,1515,104,32,67,219,29,156
6100,1180,258,208,294,183,17585,3688,156,149,156,102,20,156
3023,310,4416,454,701,196,14529,1735,7691,706,825,352,13,156
4751,610,8703,862,869,166,14854,2446,11547,956,773,364,19,156
6429,793,1413,346,260,83,15835,2327,1487,294,92,57,26,156
4982,387,0,136,161,103,14171,1353,0,53,0,116,20,156
5508,889,396,236,124,446,14715,2468,292,182,0,457,24,156
7797,0,31,158,138,53,20347,2037,0,127,0,4,23,156
3537,480,145,82,325,122,15134,2374,28,0,204,25,16,156
7367,2254,2901,247,620,0,23326,5725,3525,128,438,0,21,156
6933,372,227,104,380,125,19800,1414,177,71,212,129,24,156
6896,247,68,166,404,0,18889,1356,37,126,259,140,22,156
8482,1140,184,170,347,48,25299,4172,157,66,244,0,21,156
4967,1797,187,203,303,73,15027,4788,197,78,88,0,20,156
6108,1303,236,43,291,148,18360,3739,102,0,53,216,23,156
6141,1197,511,220,243,108,20749,3280,457,89,32,139,21,156
6161,701,29,116,350,86,18503,2277,0,0,132,0,21,156
6639,931,18024,1583,1521,324,21307,2097,23273,1852,1631,503,22,157
6583,440,13346,1069,1258,134,20300,2064,16629,1359,1298,240,22,157
8805,1183,119,125,368,183,26751,3263,90,22,154,92,25,157
7676,1797,7697,782,1180,28,27148,4892,9318,876,1044,20,23,157
9583,2907,1883,296,477,132,29307,6352,1898,275,357,329,30,157
5677,724,220,131,295,0,16782,2365,100,130,112,0,21,157
7820,753,50,131,240,29,21988,4513,116,32,243,0,26,157
4182,0,18906,1858,1971,281,12194,1168,22618,2257,2155,449,22,157
4494,257,10256,946,938,144,13281,1003,13688,1061,1113,108,19,157
4767,0,188,17,359,250,18234,1383,148,0,210,243,18,157
7224,748,0,104,265,237,22245,2087,0,114,63,226,26,157
4758,498,305,104,188,0,15583,1578,239,14,33,43,22,157
6137,573,253,268,449,105,20024,3743,290,153,224,139,18,157
5886,816,20819,2011,2189,394,15175,2487,25242,2272,2460,735,23,157
5321,0,8181,784,539,395,16067,1515,10213,916,490,554,21,157
7786,6061,257,0,253,16,20402,10950,220,0,36,101,31,157
4223,816,190,29,322,207,16754,3462,104,0,105,132,17,157
7542,369,248,205,240,38,21681,2119,177,202,73,15,25,157
6088,698,365,188,275,187,16134,2978,273,164,139,109,22,157
4479,334,58,202,213,339,13907,1184,0,123,108,280,18,157
6038,390,467,179,271,163,23305,1194,479,65,17,112,19,157
6397,2447,178,278,336,15,19018,6153,66,220,142,0,22,157
5789,670,13931,1309,1535,0,15952,2615,16066,1308,1484,0,24,157
10395,1374,98,85,118,32,33457,3634,46,65,0,40,25,157
