4555,1270,264,253,366,186,14200,3700,223,233,172,154,19,154
4138,729,113,91,159,241,14525,2438,0,46,27,311,17,154
4430,1097,14797,1357,1670,230,13768,3669,19664,1696,2131,250,20,154
5939,1335,28342,2039,2333,0,15859,3887,35273,2259,2649,0,22,154
7633,4927,229,158,101,283,23508,10195,85,58,0,169,24,154
4780,759,16511,1487,1846,135,15579,3091,22392,1749,2140,700,19,154
2739,571,9617,1076,940,206,14863,2388,19695,1944,1991,357,12,154
4505,866,11699,1171,914,279,12568,2368,14858,1383,723,318,20,154
5565,126,91,221,364,38,20793,1529,59,139,270,0,21,154
4360,144,11963,1148,1320,0,18283,745,17916,1533,1626,0,16,154
11680,851,723,194,351,293,35597,1988,548,133,187,270,32,154
4866,400,506,280,330,334,19993,1905,540,218,196,410,17,154
16505,3680,2028,242,542,276,33211,6751,1486,132,247,426,32,154
5818,0,9979,940,1287,55,17633,1148,12563,1024,1798,276,22,154
5944,352,76,130,388,0,21437,2495,46,50,132,0,20,154
4551,277,347,58,441,53,17772,1648,274,0,373,37,18,154
3825,513,9012,797,1334,120,15029,3409,13567,1100,1743,476,16,154
6544,417,221,392,479,79,17564,2070,117,314,317,27,22,154
8345,1005,950,347,327,0,30011,2940,1034,272,99,0,23,154
5919,2425,9468,775,865,165,18839,6112,11189,816,660,423,22,154
10408,1637,395,109,549,153,28763,3439,239,42,302,340,28,154
8350,691,380,181,186,141,25390,2385,274,122,0,51,23,154
6498,779,269,343,332,185,21645,3598,227,269,140,146,21,154
2900,0,18584,1544,1898,186,14292,637,35392,2563,3167,147,13,154
4758,0,12419,1231,1259,0,17039,955,16726,1425,1530,0,19,154
8233,462,5199,509,811,206,25132,2836,6889,451,745,180,21,154
8811,773,112,190,200,238,24740,4044,31,82,102,271,27,154
13428,941,329,49,288,131,33333,1607,206,59,233,149,34,154
4633,729,402,22,186,200,16606,2630,384,0,113,182,19,154
3561,355,9165,749,668,100,13514,1837,14117,946,856,7,17,154
4725,408,13428,1340,1157,107,13382,1243,16296,1553,1120,143,22,154
4782,2040,27291,2243,2049,86,12732,5019,35186,2611,2396,271,22,154
6561,310,11669,1171,1390,502,20821,922,15486,1191,1742,575,20,154
4347,0,311,181,326,322,14190,513,258,136,107,356,19,154
6805,2001,255,128,347,163,20283,5412,193,31,123,74,20,154
7030,598,21042,1696,1916,0,23750,2040,29921,2248,2648,98,21,154
4615,488,5229,416,661,0,18455,1561,7789,592,740,0,17,154
8957,851,229,248,316,360,25653,3154,97,220,109,341,25,154
6236,364,12955,1003,1152,196,20199,2612,15559,1127,1336,194,22,154
10498,1223,19138,1681,1625,0,31085,3419,23531,1941,1562,22,22,154
9163,39,14011,1177,1693,72,26028,1436,17808,1093,2630,97,22,154
6130,433,18454,1529,1211,320,19150,2192,24539,1677,1413,452,20,154
3454,39,169,152,400,189,16187,868,64,49,247,219,14,154
3542,402,9799,1060,940,31,17084,2216,16914,1600,1161,0,14,154
6337,719,253,208,316,0,17826,3615,156,125,80,0,22,154
5649,99,13204,1102,1176,70,20020,1304,17016,1383,1041,156,21,154
3462,327,11740,1150,937,202,12438,2377,17708,1582,1455,453,17,154
5123,719,6691,739,866,156,15289,2767,8058,781,661,507,22,154
3740,630,6468,491,979,115,14789,2690,9670,520,1158,162,16,154
5968,3258,24569,1856,3049,132,18103,7043,28666,1921,3400,553,25,154
7721,975,17108,1349,1969,0,27039,3362,22351,1540,2178,85,20,154
9159,480,724,134,179,402,23558,3373,677,61,34,380,26,154
3210,1012,14009,1280,1188,185,13875,3367,22149,1768,1573,247,15,154
5182,1040,18470,1625,1649,241,14541,3228,23874,1868,1777,292,21,154
6209,1406,16032,1513,1532,470,15164,4675,18094,1574,1353,733,26,154
5717,463,85,31,323,197,22544,1718,41,0,163,165,20,154
7743,2517,309,205,315,228,24845,7386,296,167,141,613,21,154
12911,5968,235,272,152,221,18854,8739,94,118,62,200,44,154
4241,673,10975,965,1215,0,12752,2420,14463,1036,1364,0,19,154
4021,551,19336,1774,2475,401,14743,2322,28372,2550,3332,1282,17,154
5895,4497,233,65,409,91,18601,11659,190,2,287,36,19,154
5266,666,13437,1135,1316,0,19686,3289,18099,1431,1503,142,19,154
3949,2733,2,163,166,128,14554,7678,0,59,0,63,18,154
3493,201,18259,1613,1878,139,16212,775,31402,2512,2667,287,14,154
6051,618,303,161,241,83,17732,1751,196,201,18,141,20,154
7290,849,1206,278,356,83,22005,1857,1174,191,274,0,22,154
3621,349,22721,1771,1549,152,15101,2231,38738,2526,2349,473,16,154
7555,681,52379,4662,4454,0,20768,2128,59390,5124,5100,46,25,154
4943,455,380,193,391,170,13175,1518,337,178,199,192,24,154
4452,448,134,170,262,186,17372,2192,203,97,177,137,17,154
7619,799,19792,1654,1807,89,21076,2605,23292,1741,1870,42,23,154
9513,743,173,169,223,90,24220,3227,76,74,58,40,27,154
14646,2972,357,0,329,267,48068,6040,251,0,161,274,28,154
4252,729,6329,512,661,155,16979,3307,9152,539,594,163,17,154
5284,586,9678,949,1297,100,16820,2927,12902,1097,1436,24,19,154
8457,1350,309,227,294,15,22618,3836,171,165,150,80,26,154
7476,8815,232,206,292,267,23065,20261,170,119,40,193,22,154
4312,0,14177,1264,1451,310,14261,1275,19598,1642,1685,288,19,154
3473,184,92,167,271,138,14032,1438,42,52,7,186,16,154
5418,166,218,95,202,0,15961,2458,183,72,0,1,21,154
5503,4420,127,83,207,114,19491,10619,21,57,0,401,21,154
3133,38,5633,610,880,268,15710,1018,9796,825,1049,322,13,154
6500,146,15132,1444,1081,0,23338,3446,19261,1754,1216,0,20,154
5625,729,250,137,289,84,16848,2365,176,142,214,58,19,154
8620,1260,402,245,248,0,25098,2879,231,111,84,0,29,154
8954,1128,275,154,392,74,25605,3192,253,82,203,172,28,154
3693,540,10939,1172,1529,488,14551,2722,15630,1444,1946,672,17,154
6155,952,101,116,288,56,16696,2406,59,53,128,155,22,154
6650,600,112,73,288,93,19414,2522,124,5,86,134,24,154
7382,655,19562,1700,1826,323,18848,1833,21472,1831,1698,421,26,154
4501,473,10226,752,886,443,15046,2430,14929,982,1047,499,18,154
5691,1153,386,68,173,289,18803,3153,283,18,4,264,25,154
8684,104,18637,1555,2121,169,22135,1167,19549,1443,1691,164,31,154
7312,748,131,101,216,113,20371,1699,75,34,102,113,25,154
4745,543,9274,751,914,80,12129,2178,11536,757,829,92,23,154
5172,779,20649,1822,2685,357,18817,4699,28734,2381,3505,465,18,154
4844,280,22529,2059,1526,39,13525,2381,28322,2575,1557,290,21,154
4103,0,8136,821,996,0,14921,1046,10530,973,1098,0,19,154
3649,1662,308,170,180,309,12576,5418,302,98,0,308,17,154
5028,4974,71,179,274,80,16809,13127,24,41,63,104,19,154
5646,0,11398,1018,1296,313,21664,1059,15835,1265,1496,552,19,154
4175,1202,5804,538,711,0,13527,4297,7754,573,795,90,19,154
3951,1075,18497,1849,2794,0,12854,3039,25384,2444,3761,409,18,154
6546,2547,12774,1144,1371,0,18687,7517,15234,1231,1399,0,23,154
4589,1669,4488,520,510,0,19097,5027,6029,550,389,0,18,154
4281,294,235,122,172,377,14687,1531,133,43,0,402,19,154
3715,242,239,164,186,252,15344,864,260,79,0,192,16,154
4727,73,253,116,248,238,15766,2006,149,80,152,187,20,154
11106,3233,242,64,299,52,33161,6234,154,104,99,26,26,154
4622,1270,253,151,350,64,15380,3827,230,67,175,81,19,154
6594,756,4690,535,890,183,17459,3779,5440,547,1080,266,23,154
6929,34,979,109,531,185,21428,1586,1045,0,371,259,24,154
7720,570,12109,1027,1815,226,24582,1444,14570,1057,1855,258,23,154
5391,975,8591,953,947,293,19300,2676,12113,1259,1045,429,19,154
11310,3702,285,188,281,189,33689,9644,204,121,62,90,23,154
3474,330,7814,779,1106,213,15357,1504,12171,1002,1387,307,15,154
4736,578,22090,1780,2167,159,18685,3717,31605,2283,2787,129,17,154
4875,166,163,176,227,146,17891,2741,48,101,177,198,19,154
8125,798,70,188,288,91,23931,2845,90,102,66,159,21,154
8541,0,142,175,33,282,20790,1047,57,135,0,252,29,154
8411,939,11639,1013,835,0,26267,2192,13769,992,646,219,24,154
6614,4525,143,91,278,76,22685,11469,142,30,60,84,20,154
6247,344,18565,1691,1239,59,18584,3249,24179,2171,1120,243,20,154
5292,340,9198,1091,1023,172,16398,2604,11544,1174,1065,413,27,154
5482,493,14675,1138,1976,48,15650,1792,20149,1415,2643,26,21,154
4738,227,15741,1358,1604,0,16074,1841,20026,1692,2075,33,20,154
6007,359,12028,1132,1184,72,17278,1447,15629,1305,1414,63,20,154
7094,56,4890,455,597,351,19459,842,5446,367,391,483,25,154
5365,147,4248,380,484,98,22497,1082,6329,396,467,31,17,154
8917,1659,7,136,319,230,25643,4164,38,118,237,240,25,154
5196,985,21496,1802,2257,19,20091,2813,30931,2455,2866,443,18,154
3319,157,17377,1696,1817,64,12639,1159,26884,2416,2555,0,17,154
10514,610,351,182,227,93,32485,3140,266,129,78,13,24,154
8512,598,110,214,309,305,24544,2228,22,100,133,519,22,154
5640,1147,25635,2140,2543,118,14576,3256,29680,2383,3187,316,23,154
7454,608,15880,1255,1704,333,21751,2125,18372,1318,1604,415,25,154
3368,405,226,52,257,98,12567,1589,311,0,246,208,17,154
5040,0,263,143,303,138,19311,566,166,11,68,335,17,154
4085,603,10377,889,1472,296,15992,2728,15717,1020,1831,253,18,154
4641,493,20514,1387,2329,114,19109,2704,30262,1778,3368,0,17,154
4048,224,14695,1234,1505,0,14060,2855,21392,1594,2189,0,18,154
7483,279,226,152,200,36,18432,1372,355,79,32,70,25,154
9779,292,1898,217,380,138,22324,2179,1867,160,229,179,29,154
6410,909,199,89,305,175,19296,2375,180,0,130,111,22,154
4859,653,2845,365,479,340,18745,2048,3674,276,361,380,18,154
6249,1729,1715,445,422,142,19147,4627,1954,413,169,114,23,154
4912,2922,637,260,234,132,17908,8339,687,230,188,88,18,154
3638,74,4323,469,746,193,16046,611,6773,539,758,640,15,154
6418,433,185,244,227,11,18660,1739,116,156,106,129,21,154
7081,957,477,146,250,86,21207,2534,349,143,15,56,22,154
5286,603,16587,1532,1333,165,19421,1785,21201,1767,1327,85,20,154
6810,307,11816,1165,1481,38,23073,1348,14995,1257,1932,120,21,154
8424,1526,350,25,271,0,22082,4266,414,0,143,4,24,154
5026,571,4359,500,696,110,15106,2840,5516,435,883,161,20,154
4446,1070,17946,1532,2137,0,18102,3871,27251,2155,3080,162,17,154
2981,1158,13930,1247,1457,127,13450,4439,23230,1985,2009,262,14,154
4268,779,6883,694,964,89,14142,2569,8968,838,997,136,20,154
5321,492,447,148,158,56,18746,2502,441,72,0,45,20,154
3572,264,29046,2576,3058,303,15156,3171,43704,3753,4273,602,16,154
7219,290,179,58,274,39,22431,1785,59,83,172,148,27,154
2719,540,4426,391,750,202,12147,2204,7220,419,768,332,14,154
7146,487,250,169,298,0,21983,1660,186,107,52,0,19,154
8004,199,311,134,387,370,18160,3102,272,71,275,608,28,154
11174,1060,74,79,135,93,28935,3038,0,35,48,193,29,154
4366,468,14368,1178,1728,0,13724,2416,20769,1541,2317,0,19,154
6419,922,284,145,318,309,21134,2971,267,67,338,250,23,154
4551,448,16044,1133,1251,103,13658,2127,20168,1301,1995,221,21,154
5297,19,152,119,313,108,18264,662,157,7,90,176,19,154
5092,237,8367,703,1269,72,13060,1048,10184,752,1266,34,26,154
5378,786,121,88,196,70,18819,2986,12,70,0,243,21,154
