5314,51,6076,608,441,0,16115,1157,7204,607,242,259,22,154
6652,857,10180,847,1060,437,19630,2136,12418,996,1078,547,22,154
5779,1168,218,121,261,296,20342,3222,127,40,36,332,19,154
7054,801,5841,667,549,200,19867,2172,7578,764,441,340,22,154
5002,947,7049,674,718,0,19298,2845,9710,731,670,130,18,154
5682,304,7560,677,845,63,16887,2450,10107,742,716,0,20,154
6368,766,4420,497,781,90,19336,2284,5574,431,768,0,22,154
5194,1168,14807,1211,1724,0,17729,4206,20143,1440,2077,210,20,154
7246,427,19529,1438,2083,2,24191,1341,26216,1809,2571,82,20,154
3937,114,8443,790,679,127,13049,956,11123,865,817,121,19,154
4001,159,11045,1108,713,397,15005,2742,17748,1510,1002,568,18,154
6137,0,25986,2344,4150,0,13601,1880,27909,2395,4350,90,33,154
4135,0,11210,1141,1731,200,12883,927,16052,1425,2284,335,19,154
9344,0,12683,1247,1098,0,23872,2029,14367,1103,1171,101,26,154
7208,716,2973,248,517,200,21811,2231,3962,203,439,162,21,154
5591,392,18825,1684,2157,207,20108,1570,23385,1957,2020,421,23,154
6553,261,21882,1796,2258,223,17953,1291,25430,2044,2810,328,24,154
6163,656,13063,1001,891,267,24113,2469,17532,1196,1167,205,19,154
4718,556,13243,1157,1390,498,15280,2909,16992,1321,1577,600,20,154
3915,809,679,259,299,213,16299,3588,949,331,290,191,16,154
4595,2330,12091,977,1641,315,14346,5983,15672,1159,1874,475,20,154
3073,23,19232,1795,1981,0,13187,528,29950,2641,2736,238,15,154
3918,1004,10368,727,1061,324,13886,3007,14731,796,1140,459,19,154
2908,763,5658,646,614,113,13178,3244,9291,871,631,8,14,154
6240,864,164,250,200,0,19410,1775,80,154,44,22,27,154
5884,392,377,173,197,146,18333,1310,328,109,65,32,21,154
4142,1057,342,158,431,364,13475,3298,273,133,618,485,19,154
6729,566,756,230,202,135,24700,2436,836,147,65,162,20,154
3810,970,14047,1244,1307,357,12662,3060,21709,1687,1466,511,18,154
4254,1956,266,115,220,77,16227,6031,198,111,3,31,19,154
7663,1348,9847,1043,1511,255,21144,3276,10550,1084,1487,346,28,154
5149,586,9858,841,1034,105,15308,1927,12928,932,968,0,20,154
6071,523,459,121,361,94,15699,3225,407,60,384,45,23,154
5479,970,242,151,462,173,19708,3022,173,90,226,302,20,154
4037,490,12118,994,1501,135,12859,1324,17790,1246,2303,232,19,154
9209,766,1160,247,390,0,31235,2815,1300,197,152,0,21,154
4421,861,10708,812,1730,319,13022,2888,14059,825,2147,551,20,154
5224,1118,15870,1558,1537,52,14379,3178,18153,1762,1569,134,24,154
7481,804,618,214,200,108,22008,2270,564,114,0,94,21,154
9014,1200,468,101,497,56,22856,2674,498,17,358,47,25,154
3920,689,6629,491,1009,265,15953,2221,9522,503,1145,669,17,154
6632,379,10105,929,726,278,27523,1352,14221,1138,606,521,18,154
5451,6,3771,370,402,344,21750,774,5193,290,275,500,18,154
5514,1019,206,208,176,182,15895,2868,176,73,106,122,20,154
3537,264,5452,649,670,0,12997,985,7969,763,714,280,17,154
4476,279,16684,1339,2103,149,15316,2383,24417,1856,2767,111,18,154
9592,1489,137,29,192,238,28751,4471,169,26,0,182,22,154
6033,379,12657,956,1634,83,19387,2078,14764,1051,1636,59,23,154
5636,680,14326,1235,932,562,15357,2877,17374,1356,998,599,25,154
6187,144,13599,1124,1501,480,18722,1274,16824,1343,1564,836,21,154
5869,0,8973,697,1427,16,17476,515,12361,771,1594,124,20,154
7555,1062,14478,1235,1057,343,26059,4109,19165,1558,1113,327,20,154
4683,502,327,95,325,310,16311,2339,341,53,118,316,18,154
5515,1775,6690,650,821,2,16667,4800,8967,545,1097,0,21,154
5360,177,8931,725,1364,1,16660,1328,12345,799,1735,19,18,154
8884,247,17973,1337,1385,608,30471,905,20835,1573,1604,647,23,154
5798,314,318,113,496,190,16861,1179,248,9,331,193,20,154
9049,483,10904,1009,1642,0,28800,1346,12471,1104,1578,116,24,154
