6474,1160,7877,652,737,76,23409,4297,9864,659,708,153,20,155
5988,329,12542,1175,1253,196,18982,1171,17290,1421,1245,313,19,155
7533,919,16358,1381,1663,122,21702,2448,20153,1518,1866,260,21,155
6797,0,9245,920,1156,463,19564,1127,11122,1001,1201,580,21,155
9872,836,107,0,228,247,27927,1858,39,0,110,161,28,155
217197,89680,1208,496,1079,1028,476911,136546,1044,463,735,1224,52,155
3066,377,8188,677,1225,404,13969,2138,13558,859,1847,506,14,155
5598,1486,12298,910,1848,0,13265,4209,14551,920,1958,117,24,155
4358,623,5932,619,744,351,14529,2378,9222,748,801,452,17,155
3696,987,12503,1048,1048,221,12615,2582,17173,1262,1169,195,18,155
6535,826,245,110,299,63,19781,2544,167,105,77,12,20,155
3621,197,6007,550,606,207,17289,1277,10420,676,946,181,14,155
6531,1286,199,109,250,118,20652,4761,129,42,0,193,22,155
15794,2199,12042,962,1323,8,44681,4474,12551,963,869,486,32,155
9238,1138,339,115,294,0,25169,3283,229,9,124,0,26,155
7410,1599,15132,1096,1540,64,23639,5259,18227,1229,1363,150,23,155
6348,4706,95,56,397,0,19541,12630,76,0,239,541,21,155
6506,44,164,68,284,45,18436,918,111,167,105,24,22,155
9423,4469,387,88,532,84,27532,10922,251,38,373,53,26,155
5097,443,4613,520,494,138,12768,2179,5427,509,238,291,24,155
19307,844,203,65,192,282,53659,1507,116,26,0,222,31,155
4857,0,2880,394,578,357,16489,1160,3588,342,508,496,21,155
5398,422,49,244,351,223,17006,1447,0,192,139,198,19,155
6053,1875,266,55,347,0,21915,6323,234,0,157,0,20,155
7842,839,11030,769,795,0,25025,3020,13666,781,630,57,22,156
6454,1333,227,149,449,0,19503,3350,85,104,234,0,25,156
4657,488,128,121,397,0,14023,2928,83,100,193,162,22,156
8233,1306,112,286,272,45,24363,3584,27,198,242,0,23,156
7694,79,296,92,98,48,22553,2342,176,9,0,0,21,156
4454,79,17924,1448,1577,322,14132,1219,24005,1756,1731,484,19,156
6124,146,15171,1648,1706,0,18896,1346,18579,1922,2075,183,21,156
6509,1253,354,77,186,267,23168,3382,327,0,24,176,21,156
7166,1709,19765,1463,1775,0,22244,5279,26634,1996,2100,266,21,156
6045,714,232,281,370,139,15776,3151,145,194,245,73,23,156
4514,902,284,146,233,57,18295,3065,227,76,4,0,17,156
3806,0,9114,1042,633,67,14996,827,13663,1281,693,48,17,156
6295,3471,14421,1255,836,226,15123,6739,15625,1339,965,349,29,156
7389,279,384,175,318,72,21174,1293,374,124,155,227,21,156
9526,548,172,151,228,244,26256,1876,52,121,74,239,25,156
6792,0,212,244,189,254,21952,3813,135,127,0,307,21,156
8218,3511,332,230,305,172,27137,8111,247,164,108,166,24,156
4329,701,7804,710,590,0,12082,1989,10400,811,542,356,20,156
5550,1077,511,95,335,19,14974,3531,558,4,146,106,21,156
7828,698,157,208,279,149,27583,2983,69,154,92,176,22,156
7963,1612,266,259,237,186,27680,4255,149,243,110,230,21,156
6713,776,0,175,233,296,24248,2601,0,125,99,340,21,157
6339,871,22384,1880,2280,375,21472,2049,30177,2340,2645,491,21,157
6132,1125,214,98,462,0,20733,4443,143,0,248,0,21,157
6772,703,2,193,281,117,17496,2969,0,223,79,143,24,157
8704,769,2865,317,539,69,23475,2131,3429,332,430,136,23,157
5900,763,8431,628,858,0,25324,2922,12389,713,813,0,17,157
8653,4598,214,179,323,224,27922,9638,111,66,360,153,23,157
108397,2946,1083,323,313,243,208178,4227,614,246,164,226,45,157
19971,1093,2946,94,661,218,57608,2662,2970,19,437,470,31,157
5405,538,91,130,313,43,19985,2174,23,6,99,0,19,157
8547,1190,187,286,319,120,27217,4452,116,225,260,98,22,157
8805,580,9555,1198,1094,0,25279,2041,11712,1217,1044,0,24,157
4648,114,161,302,244,1,14340,780,187,220,39,66,18,157
7793,232,13846,1283,1101,257,22306,1890,16054,1351,925,448,23,157
6077,648,17601,1637,1902,200,21128,3322,21324,1896,2114,259,22,157
7081,187,640,160,366,148,27077,1405,696,205,225,46,20,157
7318,1034,205,367,186,192,19222,3474,124,268,79,252,24,157
8215,257,8687,802,737,388,25017,1704,11208,922,623,500,20,157
4681,329,9479,994,829,726,13716,1363,12838,1220,683,1166,19,157
5493,671,221,350,404,326,18773,3498,125,335,219,351,25,157
6192,936,169,119,343,165,22070,2999,145,25,117,49,20,157
4723,618,315,160,203,80,15408,2265,271,80,0,25,18,157
5501,457,166,112,381,101,13955,1489,119,51,190,63,23,157
6139,0,100,326,271,265,18506,1814,11,225,244,211,22,157
5426,375,12491,1034,1584,122,18403,1629,16199,1072,1835,271,21,157
7683,610,182,17,162,395,19925,1388,206,30,0,325,32,157
6614,1203,588,197,414,91,21952,2859,505,121,269,126,23,158
12707,1770,9075,725,1323,357,35183,4078,9638,621,1308,336,28,158
5561,89,26331,2084,2485,0,19466,1119,34000,2592,3149,30,20,158
4980,166,185,122,459,173,15408,1965,100,78,377,379,19,158
9144,731,215,101,614,111,20091,2786,124,101,670,251,28,158
6995,1378,312,193,359,111,22257,3677,269,109,263,142,21,158
8497,803,70,112,531,197,24321,2340,0,74,519,322,25,158
7219,1208,175,71,354,89,25706,3628,241,43,197,91,24,158
6227,756,14873,1457,1511,233,17842,3350,17491,1556,1439,291,23,158
6948,753,311,115,267,259,20537,2555,210,3,18,234,21,158
4551,239,10967,1010,650,271,13870,1925,13852,1060,1108,331,20,158
6806,1152,5666,706,636,132,16540,3163,5983,612,589,69,25,158
6858,655,247,154,292,59,21656,3888,147,38,200,28,21,158
11717,1639,1302,226,508,45,36130,3288,1247,112,465,0,25,158
3326,0,12320,1198,1301,146,15447,2141,22055,1948,2177,159,14,158
5169,606,7398,463,814,511,21969,1996,11118,643,1130,737,17,158
6942,5596,217,139,302,196,20746,13663,161,101,116,212,21,158
7479,359,357,239,332,189,20048,1645,345,114,105,146,25,158
4397,952,3305,388,245,0,16199,3276,4265,298,114,211,20,158
7430,1499,495,91,203,289,20169,3367,320,88,98,499,26,159
10030,3559,535,206,419,404,29583,7931,479,118,279,419,23,159
4989,578,4341,497,719,175,13208,2049,5291,521,700,196,22,159
3146,18,7687,830,764,237,12022,1619,12903,1198,921,237,16,159
8380,721,8653,695,1013,0,27505,2185,10388,648,1011,194,23,159
5955,1233,224,274,228,83,18607,2871,134,190,23,17,23,159
4732,0,19092,1841,1916,84,17222,1375,25402,2359,2291,85,19,159
9282,8316,353,215,241,29,25063,15482,218,152,182,51,30,159
7466,274,235,172,247,72,22554,1220,210,120,47,93,22,159
3927,317,16633,1456,1610,145,13484,1287,22038,1813,1830,166,19,159
11514,916,24110,1934,2500,36,28174,2998,26590,1856,2411,138,28,159
9265,1725,20,184,124,56,28812,3395,20,76,0,194,26,159
6588,1210,11472,983,641,0,20856,3605,15368,1143,648,71,19,159
8781,791,16539,1496,1857,172,25580,2390,19053,1627,2039,96,24,159
7193,399,86,74,237,87,17336,1570,79,62,39,123,25,159
6794,410,11617,1207,1300,241,18794,1551,13596,1186,1395,302,23,159
3764,169,10458,955,640,248,13285,2043,14618,1208,646,222,18,159
8095,575,46,235,353,220,23478,2690,0,167,145,156,21,159
5805,485,166,215,466,45,17267,2104,78,258,295,0,21,159
4232,1175,8666,847,1118,76,16361,3863,11998,939,1521,147,18,159
4635,453,7262,778,781,148,19278,2006,10590,979,755,68,17,159
16272,1471,402,146,227,206,46707,3144,290,193,222,196,29,159
5877,680,217,280,275,258,23234,2800,109,249,36,326,19,159
17321,1218,59,179,316,53,40265,2778,42,116,298,49,32,159
3889,0,226,197,424,163,12070,1001,187,95,251,98,18,159
3588,719,4325,409,426,104,16982,3314,7396,549,554,0,14,159
6302,786,122,130,391,166,19344,2623,31,152,122,67,21,160
5895,650,137,118,332,101,18999,1982,19,79,90,40,21,160
8471,2843,148,187,409,251,27680,7992,138,153,202,247,24,160
5862,0,173,107,395,149,20411,827,110,0,181,103,19,160
11040,5411,142,184,395,207,35046,10157,39,127,484,300,26,160
8180,2174,20,68,202,179,23738,4898,0,0,0,263,22,160
5352,485,14560,1130,1147,272,18778,1998,18902,1297,1135,275,20,160
8671,1127,284,244,349,127,29072,3203,259,142,347,165,24,160
14238,3353,11379,982,841,510,36421,6180,11981,881,621,604,32,160
5547,726,267,137,203,163,17804,2032,201,40,1,68,20,160
5998,2121,68,92,409,81,21853,6042,28,68,392,290,18,160
12658,272,291,0,650,57,18605,1560,242,0,463,337,43,160
8976,375,1827,128,640,161,33677,1576,2082,21,504,243,23,160
5838,816,121,167,326,33,16919,2467,111,113,147,209,20,160
5620,1765,324,167,337,223,19755,4589,268,75,85,449,20,160
11889,909,781,110,224,131,37469,3595,703,36,94,108,27,160
6040,811,25796,2101,1819,59,19921,3787,33662,2610,1922,122,19,160
6265,568,4136,524,344,243,18106,2350,4873,435,149,173,22,160
7476,229,185,221,131,76,20746,2320,143,137,0,236,24,160
5759,4435,98,149,255,24,17006,10093,83,71,98,46,23,160
4727,1045,176,149,217,77,19419,3547,92,28,96,111,17,160
8631,1637,1323,215,384,122,22889,3615,1485,195,369,81,23,160
6526,0,332,157,206,178,23892,1189,218,49,0,208,21,160
4479,620,21908,1882,1716,397,14106,2317,29470,2545,1946,437,20,160
4578,379,8193,679,1019,74,15173,3898,11435,769,998,43,19,160
8660,1592,425,226,250,29,24305,3615,319,73,88,92,26,160
4886,91,15506,1496,1957,316,15239,1019,19964,1748,2149,616,19,160
4499,231,4359,443,407,128,15225,1043,5780,524,295,31,19,160
5567,588,10105,845,1485,0,18312,2322,14398,1090,1805,81,18,160
3904,8,10452,889,651,158,15121,645,15210,1117,710,145,17,160
5382,738,9590,799,972,337,17726,3464,13282,979,993,396,21,160
3447,98,6979,733,602,340,15725,1304,11933,983,708,376,14,160
5690,1320,91,226,107,307,22673,4410,0,171,0,337,18,160
6110,596,160,77,335,0,23917,1661,88,0,165,59,19,160
5470,69,161,46,267,0,14891,3119,136,0,147,69,23,161
6911,2296,182,77,271,182,23953,5976,140,49,13,109,20,161
15297,1863,437,259,189,7,37207,3614,493,119,39,114,35,161
390594,77304,98,974,384,0,235107,44279,202,311,376,194,151,161
5405,1042,273,145,264,93,16833,2848,244,87,59,145,21,161
5510,610,10512,1115,1068,36,16302,2265,14230,1271,1239,89,20,161
16762,4081,13838,1333,1870,282,38902,6192,14533,1195,1869,244,44,161
4215,827,15460,1414,2383,341,17425,2467,23047,2024,3500,566,16,161
5840,450,118,104,171,189,15276,2068,93,0,0,361,23,161
4476,1355,7111,595,811,230,13338,3594,9464,631,657,218,19,161
7877,1850,336,157,327,142,22449,4189,257,46,121,321,23,161
5306,862,217,116,217,223,22641,2992,107,27,0,193,17,161
5939,508,321,74,277,89,18485,1924,250,0,84,98,21,161
5717,3584,338,193,183,0,18207,8712,333,140,52,0,22,161
9702,482,242,274,258,38,29127,2749,136,275,112,163,27,161
6496,2723,14464,1100,1061,12,19140,5731,16978,1169,978,470,25,161
5202,738,20,100,360,107,15758,2696,0,0,130,92,19,161
12432,0,14711,1028,1242,76,32370,2529,15300,948,1173,29,32,161
6212,684,24572,2176,2019,161,21800,2517,31650,2685,2831,296,20,161
5482,350,14011,1378,1608,217,16637,2155,18774,1610,1763,227,20,161
5811,151,258,215,332,26,18130,2103,171,116,158,212,19,161
5922,808,12169,1135,1111,248,17762,3605,14753,1249,1185,337,22,161
6221,0,169,175,490,40,16503,1473,85,161,450,32,23,161
8816,1002,9967,1033,1014,354,25219,3202,12650,1134,1035,397,21,161
9748,673,194,187,165,214,30975,1995,207,133,97,181,22,161
6740,827,185,52,152,97,20348,2862,82,0,21,157,20,161
8283,1185,1065,236,456,0,26382,3850,1176,257,271,26,20,161
5878,924,197,133,310,26,22141,2650,136,35,51,0,21,162
3942,475,5814,664,853,368,16045,2236,8818,851,861,571,16,162
4679,0,456,109,260,122,18124,1743,435,63,4,58,18,162
7820,1090,27016,2360,2723,439,25395,3432,34303,2857,2768,462,23,162
4740,1128,12790,928,1392,0,15111,4250,15745,962,1740,0,21,162
5532,505,11356,893,1166,125,20825,1514,14549,889,984,177,20,162
4685,91,270,152,244,81,15272,1572,187,30,14,78,21,162
9995,1291,232,200,265,35,30164,3177,173,154,31,55,27,162
5196,3049,226,92,190,108,20624,8329,191,0,0,65,18,162
8673,1985,1426,382,443,21,27323,3918,1533,293,374,124,24,162
5371,891,279,118,243,343,21600,2450,213,43,216,442,18,162
8642,503,266,160,253,83,27441,1772,189,79,119,46,22,162
5299,0,16074,1624,1649,135,15934,668,22929,1935,1897,152,19,162
55551,3332957,0,0,298,481,38388,2320429,224,109,203,473,138,162
20932,19799,137,119,422,401,25670,17622,95,152,216,336,56,162
6784,404,41,1,426,217,19338,1997,0,0,204,187,22,162
6375,962,14178,1303,1232,73,23659,3381,18422,1505,1283,178,20,162
6150,593,419,251,435,124,21650,1817,568,230,244,125,20,162
2794,267,16645,1697,1844,0,13615,1419,30459,2826,2796,0,13,162
5833,4,200,169,253,245,17553,651,121,72,61,227,21,162
6152,0,137,217,255,186,18405,1679,41,146,28,201,21,162
3852,532,14596,1213,1331,347,14769,1528,22462,1668,2396,368,17,163
6166,769,546,65,460,182,17809,2333,537,67,244,154,22,163
7017,1067,154,151,344,0,24223,3301,32,49,107,192,21,163
4547,555,212,206,195,62,14957,2989,144,138,0,23,20,163
4474,385,124,137,226,0,13546,1943,18,41,76,0,19,163
4615,327,19583,1235,2359,193,13120,1174,26211,1451,2732,472,21,163
12399,105954,242,139,455,206,17968,124815,204,56,301,189,43,163
6276,0,7314,766,986,185,17280,660,8734,804,804,204,23,163
4215,1976,12946,1057,1458,18,16682,5832,18926,1271,1821,0,17,163
7338,224,270,218,158,163,24209,1560,276,86,0,64,21,163
5238,3554,383,116,282,129,17773,9714,327,84,76,194,21,163
5776,164,9602,853,1383,55,14376,1495,11239,986,1563,121,24,163
4859,234,193,68,204,59,16771,973,71,0,0,125,20,163
5305,1369,88,166,316,220,19156,3808,0,74,140,359,19,163
5013,418,13473,1105,1058,115,15906,1505,18867,1480,1207,15,19,163
6427,0,229,176,411,0,23355,1565,148,113,188,0,20,163
5921,315,14217,1366,2281,0,21534,2006,18104,1714,2742,0,20,163
7285,837,199,166,260,70,20461,3228,193,88,25,28,22,163
7158,192,22249,1967,2547,278,22511,1870,28926,2449,3068,351,20,163
6040,753,13831,1304,1516,178,17625,2896,16421,1620,1734,280,23,163
6033,806,12755,1277,841,0,23497,2693,16238,1392,787,301,20,163
4934,1273,7828,841,1136,97,13622,3581,9818,930,1352,132,21,163
6143,79,320,259,573,18,21581,1843,178,144,405,54,24,163
8493,676,281,56,340,204,25467,3311,243,0,134,389,21,163
5783,849,7768,860,381,234,21357,4448,10328,1015,456,205,19,163
6674,274,11204,938,903,64,16582,974,13340,996,852,177,24,163
4470,141,119,190,227,118,17916,885,0,163,101,226,17,163
5222,699,6146,485,826,332,19431,2439,9181,632,1072,377,18,163
4974,325,12231,1229,884,35,19218,2860,16349,1563,878,433,19,163
4296,0,16340,1324,1379,380,13765,622,23177,1655,1597,446,18,163
6561,656,1407,280,482,185,18402,3072,1602,225,347,151,24,163
7969,2289,8850,740,701,53,20130,4517,9951,707,437,82,25,164
10037,2249,146,230,363,121,28226,4746,116,140,157,53,23,164
3669,86,9495,748,1207,103,14821,1054,13584,863,1426,122,17,164
7125,513,143,0,289,62,19597,1918,63,0,217,38,22,164
5415,0,329,83,308,72,14616,627,238,35,143,53,22,164
6794,83,982,127,195,207,18124,958,1053,4,71,196,23,164
4828,0,1753,349,397,364,17701,1487,2250,288,269,387,19,164
10696,2896,4579,658,749,122,29123,5976,5146,659,708,22,24,164
12126,5536,14377,1393,1398,0,33487,11078,15515,1374,1554,226,28,164
29117,155559,215,245,349,35,37255,152951,242,182,99,195,54,164
8072,1660,332,281,366,84,25874,5316,287,238,231,204,22,164
8807,0,381,277,566,535,17743,1350,356,172,280,518,38,164
7223,924,345,25,210,91,25766,3546,299,0,158,10,23,164
6022,1074,232,119,337,110,19407,4513,108,39,143,137,19,164
5539,1306,115,202,405,200,17694,4906,75,109,242,209,22,164
4036,555,309,145,189,146,15572,2291,260,25,90,87,18,164
6018,1300,148,101,189,0,20970,3625,160,0,67,35,18,164
3949,975,94,236,421,91,13180,3810,64,180,408,183,18,164
4756,24,169,137,310,285,12865,1280,53,78,200,397,21,164
4463,86,8257,812,1515,238,13385,1169,10806,913,2024,243,20,164
5851,1714,16861,1466,1200,245,21921,4137,21177,1661,1255,250,21,164
3913,565,218,169,180,303,14002,2398,101,58,0,246,20,164
6308,638,140,199,425,316,22371,2057,79,153,225,541,22,164
7074,1039,6295,770,887,162,20204,3172,7307,787,688,220,22,164
8504,151,14843,1072,1658,228,25718,1096,17498,1108,2063,300,26,165
3592,3,258,248,255,137,16767,1223,184,207,71,321,14,165
15141,1754,187,2,289,64,13962,3806,106,43,113,241,69,165
6036,463,24155,2035,2077,94,15814,2015,28677,2417,2227,434,23,165
4360,1020,9382,919,961,247,13286,3054,12811,1188,913,264,19,165
5123,261,13957,1150,1222,16,15928,1194,18188,1274,1202,236,22,165
7586,402,303,176,349,66,22652,3137,210,78,126,80,24,165
5497,1110,13587,1108,886,353,21322,3818,18487,1299,1358,606,19,165
5866,1236,9244,1019,802,156,17610,2966,10545,1002,719,269,25,165
7688,1345,209,55,351,80,24946,3893,167,0,208,226,24,165
3797,334,7594,733,780,103,12194,1173,10442,848,854,134,18,165
5272,1187,318,118,200,199,22606,4030,355,15,21,207,16,165
4307,2030,7684,830,539,45,15309,6706,10685,1084,473,25,18,165
6495,586,297,179,373,139,22674,2209,223,81,187,142,19,165
16074,1478,0,175,419,245,30235,3399,0,99,131,280,37,165
4301,137,212,59,359,0,14286,3100,169,0,152,0,20,165
10525,492,7,166,367,97,30034,1990,0,65,261,46,28,165
8372,1286,185,88,353,135,22866,3562,119,28,240,330,22,165
3726,864,202,106,190,50,15898,2959,94,41,0,9,15,165
8655,1203,7597,911,572,104,25213,3085,8156,934,374,90,25,165
7531,739,247,146,258,29,30225,2667,149,78,115,0,19,165
5327,475,143,31,326,173,18167,2647,132,0,133,229,20,165
8572,852,158,101,182,0,23022,2647,99,0,11,0,23,165
7657,5338,342,91,282,179,18466,11301,411,37,124,125,24,165
7780,630,13991,1150,1482,203,20002,2371,17560,1215,1750,390,25,165
7831,2094,245,89,202,128,23807,6253,145,15,42,91,21,165
5631,1330,8169,536,650,5,15516,3330,9677,580,583,294,23,165
6674,573,104,95,284,278,20086,2762,16,50,113,355,21,165
6146,0,17123,1613,1646,0,16394,2194,19355,1637,1383,0,26,165
4437,292,176,185,163,149,20670,2250,76,223,0,80,15,165
5983,457,17809,1586,1751,29,19514,2243,23227,1962,2239,312,22,165
5448,221,7215,724,949,48,15029,1128,8612,829,851,32,22,166
5658,3064,11216,985,894,86,14844,7855,13396,1033,822,122,23,166
3929,453,15602,1393,1545,19,13330,1684,21183,1724,1955,83,19,166
5055,1341,223,163,354,69,15189,3724,137,85,206,11,19,166
6518,1130,13843,1181,904,121,18665,2737,15549,1205,599,116,25,166
6544,254,229,218,220,113,25266,2212,150,144,0,100,19,166
6795,342,23638,2092,1537,358,17729,1870,27284,2342,1660,359,26,166
6018,0,196,409,456,81,17193,2318,183,518,268,590,21,166
3935,590,136,245,330,173,14447,3145,50,168,136,82,18,166
12322,1845,11151,1118,1208,179,34398,6142,13622,1267,1149,100,23,166
7496,791,130,181,237,19,20899,3740,138,121,71,95,24,166
10219,618,317,245,308,151,32137,2417,222,208,143,90,22,166
7294,221,302,157,234,0,22445,1478,224,89,92,48,21,166
5165,608,106,184,237,210,14791,2853,37,160,59,206,22,166
9506,581,9471,734,774,514,19614,1442,9468,630,878,729,35,166
5528,428,1118,238,432,83,18559,1355,1408,152,230,0,19,166
5327,440,10269,917,858,193,18508,1484,12348,1021,710,522,21,166
8119,884,209,136,322,209,20501,2206,159,43,63,233,26,166
6280,703,251,0,271,21,16321,1892,162,0,49,64,25,166
7268,689,11055,1115,996,115,19999,1601,13396,1263,868,33,22,166
3828,576,11958,970,1125,252,12540,2142,16645,1263,1471,242,18,166
10793,5716,53184,4349,6147,430,33022,12025,62268,4981,7618,466,24,166
8613,280,136,100,301,0,23253,1064,147,126,179,0,24,166
5207,927,16867,1157,1932,83,17029,2943,21969,1357,2269,291,20,166
5930,279,208,172,302,199,19120,1545,103,98,113,173,20,166
17330,1607,223,98,196,24,42148,4050,214,27,70,266,35,166
6643,1217,7883,718,573,351,20056,3726,10489,785,408,490,20,166
5932,7737,16888,1571,1781,0,15792,15763,20803,1796,1921,184,22,166
5695,2049,20476,1900,1515,155,16052,4817,24965,2259,1448,105,23,166
9907,269,435,100,359,21,28372,2604,303,80,294,0,27,167
7098,806,11250,983,825,0,17893,3418,12282,1021,579,307,27,167
6856,202,212,152,302,210,21917,2809,102,82,74,242,20,167
4668,1032,193,223,486,127,14877,2573,200,146,515,52,23,167
7129,540,179,158,313,172,21900,1909,82,76,52,156,22,167
4694,503,106,154,248,49,13902,1428,23,86,0,100,19,167
5961,774,23480,1582,2015,459,18833,1917,29646,1762,2103,616,21,167
7591,1165,8603,725,674,163,25940,3984,11090,674,625,196,21,167
11895,2636,250,55,234,117,30760,5289,171,10,37,145,26,167
5361,0,18672,1552,1744,227,13219,749,21811,1778,1840,702,24,167
4507,842,6958,523,1108,258,14590,2661,9401,602,1318,236,19,167
6485,91,124,28,251,5,19862,956,15,0,39,79,27,167
5371,721,12626,1204,1135,245,14332,2396,13823,1180,1129,292,30,167
9077,1609,344,26,248,161,15293,2361,355,20,153,100,33,167
5990,5320,266,248,441,132,18080,12647,165,175,194,63,20,167
6440,934,112,107,404,105,17228,2547,22,90,220,202,23,167
3937,611,5543,311,932,0,13464,2528,7911,293,967,4,18,167
5418,804,14035,1198,1826,0,16283,2845,19129,1470,2149,0,19,167
5959,922,11403,800,1005,0,20365,2426,13758,789,917,0,23,167
6331,580,160,254,344,72,20422,2222,141,126,137,0,20,167
4782,0,11329,1075,1228,91,14800,2622,16196,1481,1737,621,19,167
9839,1454,128,82,261,286,28557,3273,38,0,46,179,23,167
2833,334,218,193,274,0,13082,1290,122,82,100,0,14,167
7168,2327,230,157,548,221,24703,4576,184,103,353,277,26,167
6326,1050,14394,1210,1318,163,17017,3748,16745,1283,1349,167,23,168
5981,0,76,127,310,77,16167,1683,64,85,71,163,23,168
5418,271,11341,838,1113,0,18457,1103,14904,847,1248,104,21,168
6154,146,16930,1229,1226,134,18722,1242,20965,1505,1202,227,22,168
7059,465,12156,982,1518,380,20892,2209,13619,926,1709,388,26,168
6271,1175,154,119,139,257,18455,2847,72,60,0,272,20,168
